id,name,slug,status,twitter,twitter_handles,parent,appeal_agency,url,foia_logs,foia_guide,public_notes,absolute_url,average_response_time,fee_rate,success_rate,has_portal,has_email,has_fax,has_address,number_requests,number_requests_completed,number_requests_rejected,number_requests_no_docs,number_requests_ack,number_requests_resp,number_requests_fix,number_requests_appeal,number_requests_pay,number_requests_partial,number_requests_lawsuit,number_requests_withdrawn,jurisdiction name,jurisdiction parent,jurisdiction level
17647,Chittenden County State's Attorney,chittenden-county-states-attorney,approved,,,,,,,,,https://www.muckrock.com/agency/burlington-3558/chittenden-county-states-attorney-17647/,30,0,50,False,True,True,True,2,1,1,0,0,0,0,0,0,0,0,0,Burlington,Vermont,l
17664,"Montana State Auditor, Securities And Insurance Commissioner",montana-state-auditor-securities-and-insurance-commissioner,approved,,,,,,,,,https://www.muckrock.com/agency/helena-165/montana-state-auditor-securities-and-insurance-commissioner-17664/,109,0,0,False,False,True,True,2,0,0,1,0,0,0,0,0,0,0,1,Helena,Montana,l
18267,Windham County State's Attorney,windham-county-states-attorney,approved,,,,,,,,,https://www.muckrock.com/agency/windham-county-3787/windham-county-states-attorney-18267/,6,0,50,False,True,True,True,2,1,0,1,0,0,0,0,0,0,0,0,Windham County,Vermont,l
123,State Racing Commission,state-racing-commission,approved,,,,,,,,,https://www.muckrock.com/agency/massachusetts-1/state-racing-commission-123/,4,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Massachusetts,United States of America,s
533,New Mexico State University Physical Sciences Lab,new-mexico-state-university-physical-sciences-lab,approved,,,,,http://research.nmsu.edu/ovpr.html,,,,https://www.muckrock.com/agency/new-mexico-227/new-mexico-state-university-physical-sciences-lab-533/,60,0,100,False,True,False,True,1,0,0,0,0,0,0,0,0,1,0,0,New Mexico,United States of America,s
551,Nicholls State University,nicholls-state-university,approved,,,,,,,,,https://www.muckrock.com/agency/louisiana-233/nicholls-state-university-551/,0,100,0,False,True,False,True,1,0,0,0,0,0,0,0,1,0,0,0,Louisiana,United States of America,s
793,"California State University, Channel Islands",california-state-university-channel-islands,approved,,,,,http://www.calstate.edu/gc/contact_info.shtml,,,,https://www.muckrock.com/agency/california-52/california-state-university-channel-islands-793/,9,0,0,False,True,True,True,1,0,0,1,0,0,0,0,0,0,0,0,California,United States of America,s
916,Office of State Uniform Payroll,office-of-state-uniform-payroll,approved,,,,,http://www.doa.louisiana.gov/osup/osup_staff_list.htm,,,,https://www.muckrock.com/agency/louisiana-233/office-of-state-uniform-payroll-916/,0,100,0,False,True,True,True,1,0,0,0,0,0,0,0,1,0,0,0,Louisiana,United States of America,s
2500,State Senator Alberta Darling (WI),state-senator-alberta-darling-wi,approved,,,,,http://legis.wisconsin.gov/Pages/default.aspx,,,,https://www.muckrock.com/agency/wisconsin-146/state-senator-alberta-darling-wi-2500/,0,0,0,False,True,True,True,1,0,0,1,0,0,0,0,0,0,0,0,Wisconsin,United States of America,s
2501,State Senator Luther Olsen​ (WI),state-senator-lur-olsen-wi,approved,,,,,http://legis.wisconsin.gov/Pages/default.aspx,,,,https://www.muckrock.com/agency/wisconsin-146/state-senator-lur-olsen-wi-2501/,0,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Wisconsin,United States of America,s
2502,State ​Senator Sheila Harsdorf (WI),state-senator-sheila-harsdorf-wi,approved,,,,,http://legis.wisconsin.gov/Pages/default.aspx,,,,https://www.muckrock.com/agency/wisconsin-146/state-senator-sheila-harsdorf-wi-2502/,0,0,0,False,True,True,True,1,0,0,1,0,0,0,0,0,0,0,0,Wisconsin,United States of America,s
2503,State ​Senator Joe Leibham (WI),state-senator-joe-leibham-wi,approved,,,,,http://legis.wisconsin.gov/Pages/default.aspx,,,,https://www.muckrock.com/agency/wisconsin-146/state-senator-joe-leibham-wi-2503/,4,0,0,False,True,True,True,1,0,0,1,0,0,0,0,0,0,0,0,Wisconsin,United States of America,s
2504,State ​Senator Mary Lazich (WI),state-senator-mary-lazich-wi,approved,,,,,http://legis.wisconsin.gov/Pages/default.aspx,,,,https://www.muckrock.com/agency/wisconsin-146/state-senator-mary-lazich-wi-2504/,0,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Wisconsin,United States of America,s
2505,State ​Senator Glenn Grothman (WI),state-senator-glenn-grothman-wi,approved,,,,,http://legis.wisconsin.gov/Pages/default.aspx,,,,https://www.muckrock.com/agency/wisconsin-146/state-senator-glenn-grothman-wi-2505/,6,0,0,False,True,True,True,1,0,0,1,0,0,0,0,0,0,0,0,Wisconsin,United States of America,s
2506,State ​Senator Jennifer Shilling (WI),state-senator-jennifer-shilling-wi,approved,,,,,http://legis.wisconsin.gov/Pages/default.aspx,,,,https://www.muckrock.com/agency/wisconsin-146/state-senator-jennifer-shilling-wi-2506/,17,0,0,False,True,True,True,1,0,0,1,0,0,0,0,0,0,0,0,Wisconsin,United States of America,s
2507,State ​Senator Robert Wirch (WI),state-senator-robert-wirch-wi,approved,,,,,http://legis.wisconsin.gov/Pages/default.aspx,,,,https://www.muckrock.com/agency/wisconsin-146/state-senator-robert-wirch-wi-2507/,0,0,0,False,True,True,True,1,0,0,1,0,0,0,0,0,0,0,0,Wisconsin,United States of America,s
2508,State Representative John Nygren (WI),state-representative-john-nygren-wi,approved,,,,,http://legis.wisconsin.gov/Pages/default.aspx,,,,https://www.muckrock.com/agency/wisconsin-146/state-representative-john-nygren-wi-2508/,4,0,0,False,True,True,True,1,0,0,1,0,0,0,0,0,0,0,0,Wisconsin,United States of America,s
3118,Fitchburg State University Police,fitchburg-state-university-police,approved,,,,,http://www.fitchburgstate.edu/offices/campus-safety/campus-police/campus-police-contact-us/,,,,https://www.muckrock.com/agency/fitchburg-262/fitchburg-state-university-police-3118/,0,100,0,False,True,False,True,1,0,0,0,0,0,0,0,1,0,0,0,Fitchburg,Massachusetts,l
3119,Bridgewater State University Police,bridgewater-state-university-police,approved,,,,,http://www.bridgew.edu/content/police-department-faqs-policies,,,,https://www.muckrock.com/agency/bridgewater-476/bridgewater-state-university-police-3119/,0,100,0,False,True,False,True,1,0,0,0,0,0,0,0,1,0,0,0,Bridgewater,Massachusetts,l
3509,State Auditor,state-auditor,approved,,,,,http://auditor.delaware.gov/Documents/FOIA%20Policy%20May%202013.pdf,,,,https://www.muckrock.com/agency/delaware-236/state-auditor-3509/,20,0,100,False,True,False,True,1,1,0,0,0,0,0,0,0,0,0,0,Delaware,United States of America,s
3525,Office of the State Auditor,office-state-auditor,approved,,,,,,,,,https://www.muckrock.com/agency/maine-13/office-state-auditor-3525/,0,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Maine,United States of America,s
3930,State Industrial Development Authority,state-industrial-development-authority,approved,,,,,,,,,https://www.muckrock.com/agency/alabama-159/state-industrial-development-authority-3930/,28,0,0,False,False,False,True,1,0,1,0,0,0,0,0,0,0,0,0,Alabama,United States of America,s
3965,Staten Island Borough President's Office,staten-island-borough-presidents-office,approved,,,,,,,,,https://www.muckrock.com/agency/new-york-city-17/staten-island-borough-presidents-office-3965/,13,0,100,False,True,False,True,1,1,0,0,0,0,0,0,0,0,0,0,New York City,New York,l
3967,Louisiana State Penitentiary,louisiana-state-penitentiary,approved,,,,,,,,,https://www.muckrock.com/agency/louisiana-233/louisiana-state-penitentiary-3967/,77,0,0,False,False,False,True,1,0,0,1,0,0,0,0,0,0,0,0,Louisiana,United States of America,s
4283,Statewide Information & Analysis Center,statewide-information-analysis-center,approved,,,,,,,,,https://www.muckrock.com/agency/utah-234/statewide-information-analysis-center-4283/,490,0,0,False,True,False,True,1,0,0,1,0,0,0,0,0,0,0,0,Utah,United States of America,s
4314,New Hampshire State Lottery,new-hampshire-state-lottery,approved,,,,,,,,,https://www.muckrock.com/agency/new-hampshire-81/new-hampshire-state-lottery-4314/,0,0,0,False,True,True,True,1,0,0,1,0,0,0,0,0,0,0,0,New Hampshire,United States of America,s
4831,Colorado State Archives,colorado-state-archives,approved,,,,,,,,,https://www.muckrock.com/agency/colorado-127/colorado-state-archives-4831/,0,0,0,False,False,True,True,1,0,0,0,0,0,0,0,0,0,0,1,Colorado,United States of America,s
4845,Louisiana State University Law Center,louisiana-state-university-law-center,approved,,,,,,,,,https://www.muckrock.com/agency/louisiana-233/louisiana-state-university-law-center-4845/,0,0,0,False,True,False,True,1,0,0,0,0,0,0,0,0,0,0,1,Louisiana,United States of America,s
4887,Virginia State Bar,virginia-state-bar,approved,,,,,,,,,https://www.muckrock.com/agency/virginia-128/virginia-state-bar-4887/,0,0,0,False,True,False,True,1,0,0,0,0,0,0,0,0,0,0,1,Virginia,United States of America,s
5002,Office of State Employment Relations,office-of-state-employment-relations,approved,,,,,,,,,https://www.muckrock.com/agency/wisconsin-146/office-of-state-employment-relations-5002/,83,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Wisconsin,United States of America,s
5009,Arizona State Prison Complex - Phoenix,arizona-state-prison-complex-phoenix,approved,,,,,,,,,https://www.muckrock.com/agency/arizona-78/arizona-state-prison-complex-phoenix-5009/,63,0,0,False,False,True,True,1,0,0,1,0,0,0,0,0,0,0,0,Arizona,United States of America,s
5010,Colorado State Penitentiary,colorado-state-penitentiary,approved,,,,,,,,,https://www.muckrock.com/agency/colorado-127/colorado-state-penitentiary-5010/,0,0,0,False,False,True,True,1,0,0,0,0,1,0,0,0,0,0,0,Colorado,United States of America,s
5255,Arkansas State Board of Election Commissioners,arkansas-state-board-of-election-commissioners,approved,,,,,http://www.arkansas.gov/sbec/contact-us/,,,,https://www.muckrock.com/agency/arkansas-114/arkansas-state-board-of-election-commissioners-5255/,14,0,0,False,True,True,True,1,0,1,0,0,0,0,0,0,0,0,0,Arkansas,United States of America,s
5257,California Secretary of State - Election Division,california-secretary-of-state-election-division,approved,,,,,http://www.sos.ca.gov/elections/contact,,,,https://www.muckrock.com/agency/california-52/california-secretary-of-state-election-division-5257/,0,0,0,False,False,True,True,1,0,0,0,0,0,0,0,0,0,0,1,California,United States of America,s
5273,Kansas State Senate,kansas-state-senate,approved,,,,,,,,This agency is not technically subject to public records laws. ,https://www.muckrock.com/agency/kansas-111/kansas-state-senate-5273/,55,0,0,False,True,True,True,1,0,0,1,0,0,0,0,0,0,0,0,Kansas,United States of America,s
5282,Office of the State Comptroller,office-of-the-state-comptroller,approved,,,,,http://www.osc.ct.gov/contact.htm,,,,https://www.muckrock.com/agency/connecticut-53/office-of-the-state-comptroller-5282/,61,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Connecticut,United States of America,s
5287,Auditor of State,auditor-of-state,approved,,,,,http://www.in.gov/auditor/2340.htm,,,,https://www.muckrock.com/agency/indiana-152/auditor-of-state-5287/,63,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Indiana,United States of America,s
5289,Department of State Civil Service,office-of-civil-servants,approved,,,,,http://www.civilservice.louisiana.gov/Divisions/MIS/Default.aspx,,,,https://www.muckrock.com/agency/louisiana-233/office-of-civil-servants-5289/,153,100,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Louisiana,United States of America,s
5294,State Information and Technology Services Division,state-information-and-technology-services-division,approved,,,,,http://sitsd.mt.gov/About-Us/Contact-Us,,,,https://www.muckrock.com/agency/montana-157/state-information-and-technology-services-division-5294/,5,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Montana,United States of America,s
5299,State Personnel Office,state-personnel-office,approved,,,,,http://www.spo.state.nm.us/contact-us.aspx,,,,https://www.muckrock.com/agency/new-mexico-227/state-personnel-office-5299/,76,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,New Mexico,United States of America,s
5387,Office of the State Attorney - Twentieth Judicial Circuit of Florida,state-attorney-20th-circuit,approved,,,,,http://sao.cjis20.org/Contact_Us.htm,,,,https://www.muckrock.com/agency/florida-34/state-attorney-20th-circuit-5387/,246,0,0,False,False,False,False,1,0,1,0,0,0,0,0,0,0,0,0,Florida,United States of America,s
5398,Georgia College and State University,georgia-college-and-state-university,approved,,,,,http://www.gcsu.edu/,,,,https://www.muckrock.com/agency/georgia-230/georgia-college-and-state-university-5398/,2,0,0,False,True,False,True,1,0,1,0,0,0,0,0,0,0,0,0,Georgia,United States of America,s
5456,"Florida Department of State - Division of Elections,  Bureau of Voter Registration Services",department-of-state-division-of-elections-bureau-of-voter-registration-services,approved,,,,,http://dos.myflorida.com/elections/contacts/contact-us/,,,,https://www.muckrock.com/agency/florida-34/department-of-state-division-of-elections-bureau-of-voter-registration-services-5456/,170,0,0,False,False,True,True,1,0,0,1,0,0,0,0,0,0,0,0,Florida,United States of America,s
5494,Office of the State Controller,office-state-controller,approved,,,,,,,,,https://www.muckrock.com/agency/idaho-228/office-state-controller-5494/,20,0,100,False,True,False,True,1,1,0,0,0,0,0,0,0,0,0,0,Idaho,United States of America,s
5557,New York State Commission on Judicial Conduct,new-york-state-commission-on-judicial-conduct,approved,,,,,http://www.scjc.state.ny.us/public_records.htm,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-commission-on-judicial-conduct-5557/,15,0,0,False,True,True,True,1,0,0,1,0,0,0,0,0,0,0,0,New York,United States of America,s
5696,"Department of State, Office of Planning and Development - Building Standards and Codes",department-of-building,approved,,,,,http://www.dos.ny.gov/dcea/Contact_DCEA.HTML,,,,https://www.muckrock.com/agency/new-york-16/department-of-building-5696/,0,0,0,False,True,False,True,1,0,0,0,0,1,0,0,0,0,0,0,New York,United States of America,s
5903,California State Teachers' Retirement System,california-state-teachers-retirement-system,approved,,,,,,,,,https://www.muckrock.com/agency/california-52/california-state-teachers-retirement-system-5903/,1,0,0,False,True,False,False,1,0,0,1,0,0,0,0,0,0,0,0,California,United States of America,s
6016,Delaware State Housing Authority,delaware_state_housing_authority,approved,,,,,http://www.destatehousing.com,,,,https://www.muckrock.com/agency/delaware-236/delaware_state_housing_authority-6016/,0,0,0,False,True,False,True,1,0,0,0,1,0,0,0,0,0,0,0,Delaware,United States of America,s
6073,Tarleton State University,tarleton-state-university,approved,,,,,,,,,https://www.muckrock.com/agency/texas-109/tarleton-state-university-6073/,0,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Texas,United States of America,s
6305,"California State University, Chico",california-state-university-chico,approved,,,,,,,,,https://www.muckrock.com/agency/california-52/california-state-university-chico-6305/,67,100,100,False,True,False,True,1,1,0,0,0,0,0,0,0,0,0,0,California,United States of America,s
6487,California State Capitol Museum,california-state-capitol-museum,approved,,,,,,,,,https://www.muckrock.com/agency/california-52/california-state-capitol-museum-6487/,11,0,100,False,False,False,True,1,1,0,0,0,0,0,0,0,0,0,0,California,United States of America,s
6571,North Carolina State Ethics Commission,north-carolina-state-ethics-commission,approved,,,,,http://www.ethicscommission.nc.gov/about/default.aspx,,,,https://www.muckrock.com/agency/north-carolina-153/north-carolina-state-ethics-commission-6571/,25,0,0,False,True,True,True,1,0,1,0,0,0,0,0,0,0,0,0,North Carolina,United States of America,s
6716,Indian River State College,indian-river-state-college,approved,,,,,http://www.irsc.edu,,,,https://www.muckrock.com/agency/florida-34/indian-river-state-college-6716/,2,0,100,False,True,False,False,1,1,0,0,0,0,0,0,0,0,0,0,Florida,United States of America,s
7117,State of Illinois Circuit Court of Cook County Office of the Chief Judge,state-of-illinois-circuit-court-of-cook-county-office-of-the-chief-judge,approved,,,,,http://www.cookcountycourt.org/HOME.aspx,,,,https://www.muckrock.com/agency/chicago-169/state-of-illinois-circuit-court-of-cook-county-office-of-the-chief-judge-7117/,0,0,0,False,True,False,True,1,0,0,0,0,1,0,0,0,0,0,0,Chicago,Illinois,l
7154,Maryland State Treasurer's Office,maryland-state-treasurers-office,approved,,,,,,,,,https://www.muckrock.com/agency/maryland-154/maryland-state-treasurers-office-7154/,658,0,0,False,True,False,True,1,0,0,1,0,0,0,0,0,0,0,0,Maryland,United States of America,s
7196,Office of the New York State Comptroller,office-of-the-new-york-state-comptroller,approved,,,,,http://www.osc.state.ny.us/contact.htm,,,,https://www.muckrock.com/agency/new-york-16/office-of-the-new-york-state-comptroller-7196/,106,0,100,False,True,False,True,1,1,0,0,0,0,0,0,0,0,0,0,New York,United States of America,s
7233,Massachusetts State Gaming Commission,massachusetts-state-gaming-commission,approved,,,,,http://massgaming.com/,,,,https://www.muckrock.com/agency/massachusetts-1/massachusetts-state-gaming-commission-7233/,6,0,0,False,True,True,True,1,0,0,1,0,0,0,0,0,0,0,0,Massachusetts,United States of America,s
7405,Office of the State's Attorney for Baltimore City,office-of-the-states-attorney-for-baltimore-city,approved,,,,,http://www.stattorney.org/contact-us,,,,https://www.muckrock.com/agency/maryland-154/office-of-the-states-attorney-for-baltimore-city-7405/,49,0,100,False,True,False,True,1,1,0,0,0,0,0,0,0,0,0,0,Maryland,United States of America,s
7524,Maryland State Board of Elections,maryland-state-board-elections,approved,,,,,,,,,https://www.muckrock.com/agency/maryland-154/maryland-state-board-elections-7524/,56,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Maryland,United States of America,s
7647,State Employees' Retirement System,state-employees-retirement-system,approved,,,,,,,,,https://www.muckrock.com/agency/philadelphia-211/state-employees-retirement-system-7647/,20,0,0,False,True,False,True,1,0,0,1,0,0,0,0,0,0,0,0,Philadelphia,Pennsylvania,l
7952,Central Connecticut State University Police Department,central-connecticut-state-university-police-department,approved,,,,,,,,,https://www.muckrock.com/agency/new-britain-5531/central-connecticut-state-university-police-department-7952/,23,0,100,False,False,True,False,1,1,0,0,0,0,0,0,0,0,0,0,New Britain,Connecticut,l
8046,Alabama Secretary of State,alabama-secretary-of-state,approved,,,,,http://sos.alabama.gov/sos-office/request-public-information,,,,https://www.muckrock.com/agency/alabama-159/alabama-secretary-of-state-8046/,39,0,0,False,True,False,True,1,0,0,1,0,0,0,0,0,0,0,0,Alabama,United States of America,s
8051,hawaii secretary of state,hawaii-secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/hawaii-247/hawaii-secretary-of-state-8051/,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,Hawaii,United States of America,s
8059,"Secretary of State, Elections and Administration",secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/minnesota-156/secretary-of-state-8059/,0,0,0,False,True,False,False,1,0,0,1,0,0,0,0,0,0,0,0,Minnesota,United States of America,s
8067,secretary of state,secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/north-dakota-232/secretary-of-state-8067/,2,0,0,False,True,False,False,1,0,0,1,0,0,0,0,0,0,0,0,North Dakota,United States of America,s
8071,State Ethics Commission,secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/south-carolina-302/secretary-of-state-8071/,5,0,100,False,True,False,False,1,1,0,0,0,0,0,0,0,0,0,0,South Carolina,United States of America,s
8072,secretary of state,secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/south-dakota-303/secretary-of-state-8072/,0,0,100,False,True,False,False,1,1,0,0,0,0,0,0,0,0,0,0,South Dakota,United States of America,s
8075,"Secretary of State, Records Management",secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/vermont-80/secretary-of-state-8075/,3,0,0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,Vermont,United States of America,s
8078,secretary of state,secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/wisconsin-146/secretary-of-state-8078/,0,0,0,False,True,False,True,1,0,0,1,0,0,0,0,0,0,0,0,Wisconsin,United States of America,s
8093,State of Connecticut Library,state-connecticut-library,approved,,,,,,,,,https://www.muckrock.com/agency/connecticut-53/state-connecticut-library-8093/,77,0,0,False,True,False,False,1,0,0,1,0,0,0,0,0,0,0,0,Connecticut,United States of America,s
8225,State Attorney - 19th Circuit,state-attorney-19th-circuit,approved,,,,,http://www.circuit19.org,,,,https://www.muckrock.com/agency/florida-34/state-attorney-19th-circuit-8225/,0,0,0,False,False,False,True,1,0,0,1,0,0,0,0,0,0,0,0,Florida,United States of America,s
8226,"Florida State Attorney, 20th circuit",state-attorney-20th-circuit,approved,,,,,http://www.sao.cjis20.org/index.htm,,,,https://www.muckrock.com/agency/florida-34/state-attorney-20th-circuit-8226/,0,0,0,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,1,Florida,United States of America,s
8642,Arizona Exposition and State Fair,arizona-exposition-and-state-fair,approved,,,,,,,,,https://www.muckrock.com/agency/arizona-78/arizona-exposition-and-state-fair-8642/,30,0,100,False,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Arizona,United States of America,s
8645,Arizona State Schools for the Deaf and the Blind,arizona-state-schools-deaf-and-blind,approved,,,,,,,,,https://www.muckrock.com/agency/arizona-78/arizona-state-schools-deaf-and-blind-8645/,195,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Arizona,United States of America,s
8650,State Bar of Arizona,state-bar-arizona,approved,,,,,,,,,https://www.muckrock.com/agency/arizona-78/state-bar-arizona-8650/,0,0,0,False,False,True,True,1,0,0,0,0,0,0,0,0,0,0,1,Arizona,United States of America,s
8874,Texas State Senate - Secretary of the Senate,state-senate,approved,,,,,http://www.senate.state.tx.us/sos.php,,,,https://www.muckrock.com/agency/texas-109/state-senate-8874/,10,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Texas,United States of America,s
8929,New York State Municipal Police Training Council,new-york-state-municipal-training-council,approved,,,,,http://www.criminaljustice.ny.gov/crimnet/foil.html,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-municipal-training-council-8929/,53,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,New York,United States of America,s
9230,Palos Verdes Estates City Clerk,public-works,approved,,,,,http://www.pvestates.org/government/contact-us,,,,https://www.muckrock.com/agency/palos-verdes-estates-3364/public-works-9230/,0,0,100,False,True,False,True,1,1,0,0,0,0,0,0,0,0,0,0,Palos Verdes Estates,California,l
9639,State University Construction Fund,state-university-construction-fund,approved,,,,,http://www.sucf.suny.edu/about/foil.cfm,,,,https://www.muckrock.com/agency/new-york-16/state-university-construction-fund-9639/,0,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,New York,United States of America,s
9729,State Representative Rob Sampson,connecticut-state-legislature,approved,,,,,http://www.cthousegop.com/sampson/main/,,,,https://www.muckrock.com/agency/connecticut-53/connecticut-state-legislature-9729/,28,0,100,False,True,False,False,1,1,0,0,0,0,0,0,0,0,0,0,Connecticut,United States of America,s
9739,Mississippi State Representative Jeffrey C. Smith,mississippi-state-legislature,approved,,,,,,,,,https://www.muckrock.com/agency/mississippi-231/mississippi-state-legislature-9739/,0,0,0,False,True,False,True,1,0,0,0,1,0,0,0,0,0,0,0,Mississippi,United States of America,s
9751,Washington State Legislature,washington-state-legislature,approved,,,,,http://leg.wa.gov/legislature/Pages/ContactUs.aspx,,,,https://www.muckrock.com/agency/washington-54/washington-state-legislature-9751/,4,0,0,False,True,False,True,1,0,0,1,0,0,0,0,0,0,0,0,Washington,United States of America,s
9890,"Department of State Bureau of Democracy, Human Rights and Labor",department-of-state-bureau-of-democracy-human-rights-and-labor,approved,,,,,,,,,https://www.muckrock.com/agency/united-states-of-america-10/department-of-state-bureau-of-democracy-human-rights-and-labor-9890/,0,0,0,False,False,False,False,1,0,0,0,0,1,0,0,0,0,0,0,United States of America,,f
9894,Alfred State College,alfred-state-college,approved,,,,,http://www.alfredstate.edu/,,,,https://www.muckrock.com/agency/new-york-16/alfred-state-college-9894/,13,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,New York,United States of America,s
9938,"Department of State, Office of Civil RIghts",department-of-state-office-of-civil-rights,approved,,,,,https://www.state.gov/s/ocr/,,,,https://www.muckrock.com/agency/united-states-of-america-10/department-of-state-office-of-civil-rights-9938/,0,0,0,False,True,True,True,1,0,0,0,0,0,0,0,0,0,0,1,United States of America,,f
10460,Montana State University Office of the Commissioner,montana-state-university,approved,,,,,http://www.montana.edu/,,,,https://www.muckrock.com/agency/montana-157/montana-state-university-10460/,0,0,0,False,True,False,True,1,0,0,0,1,0,0,0,0,0,0,0,Montana,United States of America,s
10522,Sacramento State Police Department,sacramento-state-police-department,approved,,,,,http://www.csus.edu/aba/police/,,,,https://www.muckrock.com/agency/california-52/sacramento-state-police-department-10522/,3,0,0,False,True,False,True,1,0,0,1,0,0,0,0,0,0,0,0,California,United States of America,s
10950,Office of State Rep. Randy Fine,office-of-state-rep-randy-fine,approved,,,,,,,,,https://www.muckrock.com/agency/florida-34/office-of-state-rep-randy-fine-10950/,13,0,0,True,False,False,True,1,0,0,1,0,0,0,0,0,0,0,0,Florida,United States of America,s
11044,Portland State University,portland-state-university,approved,,,,,https://www.pdx.edu/ogc/public-records,,,,https://www.muckrock.com/agency/oregon-158/portland-state-university-11044/,12,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Oregon,United States of America,s
11067,Office of Michigan State Representative Tom Barrett,office-of-michigan-state-representative-tom-barrett,approved,,,,,http://gophouse.org/representatives/central/barrett/contact/,,,,https://www.muckrock.com/agency/michigan-117/office-of-michigan-state-representative-tom-barrett-11067/,2,0,0,False,True,False,True,1,0,1,0,0,0,0,0,0,0,0,0,Michigan,United States of America,s
11739,Illinois State Archives,illinois-state-archives,approved,,,,,,,,Falls under the Office of the Secretary of State,https://www.muckrock.com/agency/illinois-168/illinois-state-archives-11739/,35,100,100,False,True,True,False,1,1,0,0,0,0,0,0,0,0,0,0,Illinois,United States of America,s
11748,"Rep Duane Milne, PA State Rep.",rep-duane-milne,approved,,,,,,,,,https://www.muckrock.com/agency/pennsylvania-126/rep-duane-milne-11748/,5,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Pennsylvania,United States of America,s
11761,Texas State Library and Archives Commission,texas-state-library-and-archives-commission,approved,,,,,https://www.tsl.texas.gov/agency/customer/pia.html,,,,https://www.muckrock.com/agency/texas-109/texas-state-library-and-archives-commission-11761/,95,0,100,False,True,True,True,1,1,0,0,0,0,0,0,0,0,0,0,Texas,United States of America,s
11773,Framingham State Police,framingham-state-police,approved,,,,,,,,,https://www.muckrock.com/agency/massachusetts-1/framingham-state-police-11773/,0,0,0,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0,Massachusetts,United States of America,s
11978,Grundy County States Attorney Office,grundy-county-states-attorney-office,approved,,,,,,,,,https://www.muckrock.com/agency/morris-8176/grundy-county-states-attorney-office-11978/,6,0,0,False,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0,Morris,Illinois,l
12101,New York State Parks Police,new-york-state-parks-police,approved,,,,,,,,,https://www.muckrock.com/agency/new-york-city-17/new-york-state-parks-police-12101/,35,0,0,False,True,False,True,1,0,0,1,0,0,0,0,0,0,0,0,New York City,New York,l
12318,California State Senate,california-state-senate,approved,,,,,,,,,https://www.muckrock.com/agency/california-52/california-state-senate-12318/,0,0,0,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,California,United States of America,s
12325,Office of the State Auditor,office-of-the-state-auditor,approved,,,,,,,,,https://www.muckrock.com/agency/alabama-159/office-of-the-state-auditor-12325/,0,0,0,False,True,True,True,1,0,0,0,0,1,0,0,0,0,0,0,Alabama,United States of America,s
12425,Indiana State Psychology Board,professional-licensing-agency,approved,,,,,,,,,https://www.muckrock.com/agency/indiana-152/professional-licensing-agency-12425/,110,0,0,False,True,True,True,1,0,1,0,0,0,0,0,0,0,0,0,Indiana,United States of America,s
